"id","type","url","locale","title","status","author","editor","reviewer","published_at","updated_at","last_fact_checked_at","next_review_at","word_count","hero_media","inline_media_count","source_count","claim_count","internal_links","external_links","search_indexed","canonical","quality_score","action","owner","notes"
"kogda-luchshe-ehat-v-argentinu","kb_faq","/baza-znaniy/kogda-luchshe-ehat-v-argentinu","ru","Когда лучше ехать в Аргентину?","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-06-30","2026-06-30","2026-09-28","93","missing","0","0","0","0","0","no","not_public","80","EXPAND","Content editor","thin_content"
"kogda-smotret-kitov-v-argentine","kb_faq","/baza-znaniy/kogda-smotret-kitov-v-argentine","ru","Когда лучше смотреть китов в Аргентине?","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-01","2026-07-01","2026-12-28","200","missing","0","2","0","2","2","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"kogda-uchebnyj-god-v-argentine","kb_faq","/baza-znaniy/kogda-uchebnyj-god-v-argentine","ru","Когда начинается учебный год в Аргентине?","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-17","2026-07-17","2026-08-31","211","missing","0","3","0","0","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"kordova","kb_city","/baza-znaniy/kordova","ru","Кордова","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","427","https://upload.wikimedia.org/wikipedia/commons/4/41/Catedral_de_C%C3%B3rdoba_%28Argentina%29_2010-04-09.jpg","0","5","5","6","4","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"korrientes","kb_city","/baza-znaniy/korrientes","ru","Корриентес","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","544","https://upload.wikimedia.org/wikipedia/commons/2/2a/Corrientes_Montage.jpg","0","5","6","4","4","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"kovorkingi-i-rabota-nomada","kb_guide","/baza-znaniy/kovorkingi-i-rabota-nomada","ru","Коворкинги и удалённая работа: безопасная проверка условий","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-17","2026-07-17","2026-08-31","137","missing","0","1","0","0","1","no","not_public","70","HUMAN_REVIEW","Content editor","not_publication_ready"
"kuhnya","kb_guide","/baza-znaniy/kuhnya","ru","Кухня Аргентины","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","763","missing","0","1","5","7","0","no","not_public","80","DEEP_REWRITE","Content editor","mixed_script_word"
"la-aripuca","kb_attraction","/baza-znaniy/la-aripuca","ru","Ла-Арипука","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","74","/media/argentina-travel/la-aripuca/1638474226362-copia_de_la_aripuca__6_.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"la-cumbrecita","kb_attraction","/baza-znaniy/la-cumbrecita","ru","Ла-Кумбресита и Сьерры Кордовы","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2027-01-03","423","/media/argentina-travel/la-cumbrecita/1649774082968-la_cumbrecita_4.jpg","0","1","5","3","2","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"la-mitica-ruta-40","kb_attraction","/baza-znaniy/la-mitica-ruta-40","ru","Легендарная Рута 40","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","77","/media/argentina-travel/la-mitica-ruta-40/1626960953393-ruta_40_en_la_patagonia___ph_paolo_petrignani.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"la-plata","kb_city","/baza-znaniy/la-plata","ru","Ла-Плата","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","632","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/CATEDRAL_de_LA_PLATA%2C_ARGENTINA.jpg/1920px-CATEDRAL_de_LA_PLATA%2C_ARGENTINA.jpg","0","7","8","4","5","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"la-rioja","kb_city","/baza-znaniy/la-rioja","ru","Ла-Риоха","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","343","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Catedral_de_La_Rioja%2C_Argentina.JPG/1920px-Catedral_de_La_Rioja%2C_Argentina.JPG","0","4","5","4","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"la-rioja-off-road","kb_attraction","/baza-znaniy/la-rioja-off-road","ru","Ла-Риоха: бездорожье","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","77","/media/argentina-travel/la-rioja-off-road/1656698393928-la_rioja___pn_talampaya__4___1_.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"la-ruta-del-chocolate","kb_attraction","/baza-znaniy/la-ruta-del-chocolate","ru","Шоколадный путь","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","71","/media/argentina-travel/la-ruta-del-chocolate/1629225092408-bariloche__6_.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"la-ruta-del-pehuen","kb_attraction","/baza-znaniy/la-ruta-del-pehuen","ru","Путь араукарии","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","76","/media/argentina-travel/la-ruta-del-pehuen/1628811055723-neuquen_caviahue_flora_chochos_nikon_d3_013.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"laberinto-patagonia","kb_attraction","/baza-znaniy/laberinto-patagonia","ru","Лабиринт Патагонии","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","60","/media/argentina-travel/laberinto-patagonia/1636041335739-laberinto_patagonia_4.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"lago-del-desierto","kb_attraction","/baza-znaniy/lago-del-desierto","ru","Лаго-дель-Десьерто","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","77","/media/argentina-travel/lago-del-desierto/1650307373851-lago_del_desierto_fotos_myrna_ermrich_0032.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"lago-mascardi","kb_attraction","/baza-znaniy/lago-mascardi","ru","Озеро Маскарди","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","73","/media/argentina-travel/lago-mascardi/1625016093449-rio_negro___cordillera___pesca.jpg","0","1","0","0","1","no","not_public","30","DEEP_REWRITE","Content editor","not_publication_ready;mixed_script_word;thin_content"
"lago-posadas","kb_attraction","/baza-znaniy/lago-posadas","ru","Озеро Посадас","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","71","/media/argentina-travel/lago-posadas/1636990696826-_ed76152_alta.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"lagos-de-tierra-del-fuego","kb_attraction","/baza-znaniy/lagos-de-tierra-del-fuego","ru","Озёра Огненной Земли","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","62","/media/argentina-travel/lagos-de-tierra-del-fuego/1624392625615-lago_yehuin_h.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"laguna-de-mar-chiquita","kb_attraction","/baza-znaniy/laguna-de-mar-chiquita","ru","Лагуна Мар-Чикита","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","75","/media/argentina-travel/laguna-de-mar-chiquita/1624382386451-mar_chiquita___miramar.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"laguna-esmeralda","kb_attraction","/baza-znaniy/laguna-esmeralda","ru","Лагуна Эсмеральда","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","73","/media/argentina-travel/laguna-esmeralda/1656645680365-10__hora_de_despedirse__por_un_rato____time_to_say_goodbye__for_a_","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"laguna-melincue","kb_attraction","/baza-znaniy/laguna-melincue","ru","Лагуна Мелинкуэ","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","71","/media/argentina-travel/laguna-melincue/1644344478653-a30.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"lanin","kb_national_park","/baza-znaniy/lanin","ru","Национальный парк Ланин","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","1186","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Lago_Huechulafquen_-_Parque_Nacional_Lanin_%284661665977%29.jpg/1920px-Lago_Huechulafquen_-_Parque_Nacional_Lanin_%284661665977%29.jpg","0","3","7","4","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"lanin-sever-araukarii-i-termy","kb_author_tip","/baza-znaniy/lanin-sever-araukarii-i-termy","ru","Ланин: тихий север парка с араукариями и дикими термами, куда мало кто доезжает","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-06-30","2026-06-30","2026-09-28","151","missing","0","1","0","2","0","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"las-lenas","kb_attraction","/baza-znaniy/las-lenas","ru","Лас-Леньяс","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-06","2026-07-06","2026-10-04","194","missing","0","0","4","3","0","no","not_public","85","LIGHT_EDIT","Media editor","missing_hero"
"legado-jesuita-en-cordoba","kb_attraction","/baza-znaniy/legado-jesuita-en-cordoba","ru","Jesuit legacy in Córdoba","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","66","/media/argentina-travel/legado-jesuita-en-cordoba/1624379756024-cordoba_capital_horizontales__1_.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"lgbt-travel","kb_guide","/baza-znaniy/lgbt-travel","ru","ЛГБТ-путешествия и жизнь в Аргентине","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-03","2026-07-03","2026-12-30","487","missing","0","2","4","5","2","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"lihue-calel","kb_national_park","/baza-znaniy/lihue-calel","ru","Национальный парк Лиуэ-Калель","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","657","https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Parque_Nacional_Lihue_Calel%2C_La_Pampa%2C_Argentina_._-_panoramio.jpg/1920px-Parque_Nacional_Lihue_Calel%2C_La_Pampa%2C_Argentina_._-_panoramio.jpg","0","4","7","3","4","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"litoral","kb_region","/baza-znaniy/litoral","ru","Литораль (Северо-Восток / Месопотамия)","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-04","2026-07-04","2026-12-31","422","https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Iguazu_D%C3%A9cembre_2007_-_Panorama_2.jpg/1920px-Iguazu_D%C3%A9cembre_2007_-_Panorama_2.jpg","0","1","5","12","0","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"los-alerces","kb_national_park","/baza-znaniy/los-alerces","ru","Национальный парк Лос-Алерсес","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","1214","https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Lago_Futalaufquen-2020.jpg/1920px-Lago_Futalaufquen-2020.jpg","0","4","7","4","4","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"los-antiguos","kb_city","/baza-znaniy/los-antiguos","ru","Los Antiguos","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","59","/media/argentina-travel/los-antiguos/1636988701746-_mg_8163edit.jpg","0","1","0","0","1","no","not_public","35","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title"
