"source_id","entry_id","url","source_title","source_url","source_type","authority","url_status","checked_at","language","note","official","status","owner","evidence"
"caba-tourist-security","kakie-rajony-ba-izbegat","/baza-znaniy/kakie-rajony-ba-izbegat","Buenos Aires Turismo — Seguridad y salud","https://turismo.buenosaires.gob.ar/es/article/seguridad-y-salud?page=1","official","primary","verified","2026-08-21","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"caba-crime-map-office","kakie-rajony-ba-izbegat","/baza-znaniy/kakie-rajony-ba-izbegat","Buenos Aires Ciudad — Estadística Criminal y Mapa del Delito","https://buenosaires.gob.ar/perfil_institucional/direccion-general-de-estadistica-criminal-y-mapa-del-delito","official","primary","verified","2026-08-21","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"kakie-rozetki-v-argentine:source:1","kakie-rozetki-v-argentine","/baza-znaniy/kakie-rozetki-v-argentine","Argentina.gob.ar — технические требования: электросеть и вилка","https://www.argentina.gob.ar/sites/default/files/2021/06/b_anexo_ii-especificaciones_tecnicas_ll3.pdf","official","not_recorded","not_recorded","not_recorded","es","220 В, 50 Гц и плоская трёхконтактная вилка стандарта AS/NZS 3112","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"kakie-rozetki-v-argentine:source:2","kakie-rozetki-v-argentine","/baza-znaniy/kakie-rozetki-v-argentine","Argentina.gob.ar — Resolución 90/2012","https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-90-2012-202025/actualizacion","official","not_recorded","not_recorded","not_recorded","es","номинальные значения 220 В и 50 Гц","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"dnm-rentista-income-faq","kakoj-dohod-nuzhen-dlya-rantye","/baza-znaniy/kakoj-dohod-nuzhen-dlya-rantye","Migraciones — временная резиденция rentista","https://www.argentina.gob.ar/servicio/obtener-una-residencia-temporaria-como-rentista","official","primary","verified","2026-08-21","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"smn-climate-atlas-1991-2020","kakoj-mesyats-kuda-ehat","/baza-znaniy/kakoj-mesyats-kuda-ehat","Национальная метеорологическая служба — климатический атлас Аргентины 1991–2020","https://repositorio.smn.gob.ar/handle/20.500.12160/2986","official","primary","verified","2026-07-20","es","Климатические нормы и региональные различия.","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"apn-los-glaciares-climate","kakoj-mesyats-kuda-ehat","/baza-znaniy/kakoj-mesyats-kuda-ehat","Администрация национальных парков — климат парка Лос-Гласьярес","https://www.argentina.gob.ar/parquesnacionales/patagonia-austral/parque-nacional-los-glaciares/biodiversidad","official","primary","verified","2026-07-20","es","Официально рекомендуемое окно посещения парка — сентябрь–апрель.","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"argentina-peninsula-valdes-whales","kakoj-mesyats-kuda-ehat","/baza-znaniy/kakoj-mesyats-kuda-ehat","Argentina.gob.ar — наблюдение за китами на полуострове Вальдес","https://www.argentina.gob.ar/jefatura/turismo/viaja-por-argentina/avistar-ballenas-en-peninsula-valdes","official","primary","verified","2026-07-20","es","Календарь наблюдения за китами и другой фауной.","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"buenos-aires-official-climate","kakoj-mesyats-kuda-ehat","/baza-znaniy/kakoj-mesyats-kuda-ehat","Туристический портал Буэнос-Айреса — климат","https://turismo.buenosaires.gob.ar/es/article/clima?page=3","official","primary","verified","2026-07-20","es","Городской климат и особенности сезонов.","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"buenos-aires-caminito-history","kaminito-la-boka","/baza-znaniy/kaminito-la-boka","Buenos Aires Ciudad — история Каминито","https://buenosaires.gob.ar/gcaba_historico/noticias/historias-de-mi-comuna-caminito","official","primary","verified","2026-07-17","es","Подтверждает железнодорожное прошлое участка, инициативу Бенито Кинкелы Мартина, название и открытие улицы-музея.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"buenos-aires-official-caminito","kaminito-la-boka","/baza-znaniy/kaminito-la-boka","Buenos Aires Turismo — Caminito","https://turismo.buenosaires.gob.ar/es/atractivo/1530-h-caminito","official","primary","verified","2026-07-17","es","Подтверждает статус пешеходной улицы-музея и её культурные особенности.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"buenos-aires-official-la-boca","kaminito-la-boka","/baza-znaniy/kaminito-la-boka","Buenos Aires Turismo — La Boca","https://turismo.buenosaires.gob.ar/es/atractivo/la-boca","official","primary","verified","2026-07-17","es","Подтверждает иммигрантскую историю района, цветные conventillos и роль порта.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"uk-argentina-la-boca-safety","kaminito-la-boka","/baza-znaniy/kaminito-la-boka","UK Foreign Travel Advice — Argentina safety and security","https://www.gov.uk/foreign-travel-advice/argentina/safety-and-security","official","primary","verified","2026-07-17","en","Рекомендует оставаться в обозначенной туристической зоне Ла-Боки, не уходить в прилегающие улицы и использовать организованный транспорт после визита.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"kanal-bigl-i-poezd-na-kray-sveta:source:1","kanal-bigl-i-poezd-na-kray-sveta","/baza-znaniy/kanal-bigl-i-poezd-na-kray-sveta","Tren del Fin del Mundo — Wikipedia (ES)","https://es.wikipedia.org/wiki/Tren_del_Fin_del_Mundo","aggregator","not_recorded","not_recorded","not_recorded","es","история узкоколейки: тюремный поезд с 1902/1909 года (перевозка леса для отопления и строительства тюрьмы Ушуайи), закрытие в 1952 году после землетрясения 1949 года, реконструкция и повторный запуск в 1994 году компанией Tranex Turismo как туристический маршрут длиной 8 км (из исторических 25 км)","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"kanal-bigl-i-poezd-na-kray-sveta:source:2","kanal-bigl-i-poezd-na-kray-sveta","/baza-znaniy/kanal-bigl-i-poezd-na-kray-sveta","Faro Les Éclaireurs — Wikipedia (ES)","https://es.wikipedia.org/wiki/Faro_Les_%C3%89claireurs","aggregator","not_recorded","not_recorded","not_recorded","es","маяк действует с 23 декабря 1920 года, автоматизирован, закрыт для посещения; расположен на островке архипелага Les Éclaireurs в проливе Бигль напротив бухты Ушуайи","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"kanal-bigl-i-poezd-na-kray-sveta:source:3","kanal-bigl-i-poezd-na-kray-sveta","/baza-znaniy/kanal-bigl-i-poezd-na-kray-sveta","Canal Beagle — Wikipedia (ES)","https://es.wikipedia.org/wiki/Canal_Beagle","aggregator","not_recorded","not_recorded","not_recorded","es","география пролива, происхождение названия (HMS Beagle, экспедиция с Дарвином на борту, 1830-е), острова Bridges и Eclaireurs напротив Ушуайи","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"kanal-bigl-i-poezd-na-kray-sveta:source:4","kanal-bigl-i-poezd-na-kray-sveta","/baza-znaniy/kanal-bigl-i-poezd-na-kray-sveta","MyGuide Argentina — экскурсии по каналу Бигль (остров Лобос, маяк, цены)","https://www.myguideargentina.com/ru/experiences/%D0%9F%D0%BE%D0%BB%D1%83%D0%B4%D0%BD%D0%B5%D0%B2%D0%BD%D0%B0%D1%8F-%D1%8D%D0%BA%D1%81%D0%BA%D1%83%D1%80%D1%81%D0%B8%D1%8F-%D1%87%D0%B5%D1%80%D0%B5%D0%B7-%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB-%D0%91%D0%B8%D0%B3%D0%BB-%D0%BA-%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%83-%D0%9B%D0%BE%D0%B1%D0%BE%D1%81","ru_blog","not_recorded","not_recorded","not_recorded","ru","практические детали: типовой маршрут через остров Лобос и Пахарос, остановка у маяка Les Éclaireurs, ориентиры по ценам туров с высадкой и без","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
